Timestamp,お名前(ハンドル名。10文字以内),メッセージ(20文字以内)
12/15/2009 20:51:00,Sebz Dima,go go Miku! go go Miku
12/15/2009 20:51:50,よしたん,無事計画が成功することを祈ってます！
12/15/2009 20:51:57,せりね,このプロジェクトを応援しています
12/15/2009 20:52:35,いさな(鯨),ミクもあかつきさんも頑張ってください！
12/15/2009 20:52:37,驟雨,行ってこい！
12/15/2009 20:52:47,happizza,「未来」で書く、「ミク」で言う夢をつれていけ～
12/15/2009 20:53:20,Humiduki,全宇宙をみっくみくに！！
12/15/2009 20:53:27,sw-1,空へ羽ばたけ！
12/15/2009 20:54:10,Emma,"It's the Miku Revolution!  Today Venus, tomorrow THE WORLD!"
12/15/2009 20:54:31,わわ3
12/15/2009 20:54:36,なにぬね,胸があつくなるな
12/15/2009 20:54:37,nokky,(ﾟ∀ﾟ)人(ﾟ∀ﾟ)
12/15/2009 20:55:00,acesofthesky,Good Luck from Indonesia!
12/15/2009 20:55:27,azolca,プロジェクトの成功を祈ってます。
12/15/2009 20:55:50,nop666,あかつきに歌姫ミクの加護を！
12/15/2009 20:57:13,njin,あかつき、ミク、がんばれ！
12/15/2009 20:57:51,kauno_eien
12/15/2009 20:58:10,A-Z,あかつきが無事に任務を遂行しますように～。
12/15/2009 20:58:17,はなとこばと
12/15/2009 20:58:31,たま,がんばれあかつき！ そしてミク！
12/15/2009 20:58:41,空雄,ミクと宇宙開発は未来的で似合ってますね
12/15/2009 20:59:03,index,あかつきがんばれ！
12/15/2009 20:59:08,nat
12/15/2009 20:59:26,Moza
12/15/2009 20:59:58,popn.ja,あかつき＆ミクがんばれ！
12/15/2009 21:00:29,NASUBI.,惑星探査技術の進歩と無事な航海を祈る！
12/15/2009 21:01:45,SE,人類とあかつきの未来に希望と期待を
12/15/2009 21:01:46,ねまきねこ,ミクの歌声よ！全宇宙に届け！あかつきが金星で勤めを果たせますようにお祈りします。
12/15/2009 21:02:06,Irene O'Neill,"Miku is just amazing. Shes my favourite Vocaloid singer and, she definitely desrves to go to space!"
12/15/2009 21:02:14,Cessa
12/15/2009 21:02:21,icie,わたしの歌を聞けぇ! 銀河の果てまで!
12/15/2009 21:02:39,FISHMEAT,是非
12/15/2009 21:02:56,asuka,頑張って。ただそれだけです。はい。
12/15/2009 21:02:56,ある
12/15/2009 21:03:04,minoritiger
12/15/2009 21:04:41,fal,初音ミク、宇宙空間へ出発！
12/15/2009 21:05:24,rutorutoru
12/15/2009 21:05:32,ぬるぽ,ガッ！
12/15/2009 21:05:48,龍神,ミク＆あかつきファイトです！
12/15/2009 21:06:58,Fariz Asuka,Miku is my favourite Vocaloid character!! Go Go Miku!! We will support you from Singapore!
12/15/2009 21:08:53,Andrew Wong
12/15/2009 21:09:57,amai,ミク大好きなので行って欲しい
12/15/2009 21:10:20,hokkunn,可能性の宇宙に翔べ！
12/15/2009 21:10:22,紫靡,ミク大好き！
12/15/2009 21:11:08,Boss,Miku GO!Fly to the venus with your scallion!
12/15/2009 21:11:22,mimimi,楽しみにしてます!!!
12/15/2009 21:11:23,kuroikanna,MIKUCHAN!  MIKUCHAN! SPREADS MIKU LOVE!
12/15/2009 21:11:29,Innes,こんな事日本でしか出来ないだろうね、激しく応援させて頂きます
12/15/2009 21:12:30,NOeL,金星でネギを振れ！
12/15/2009 21:13:11,qilai,I agree!
12/15/2009 21:13:30,rakami,"Please, I support miku."
12/15/2009 21:14:31,Emma Larm
12/15/2009 21:14:42,Tachi,「あかつき」の無事を祈る
12/15/2009 21:14:48,らんぜがいっちばん
12/15/2009 21:14:51,fusaki
12/15/2009 21:15:27,Rei,Miku Hatsune; our virtual Diva! Let Venus be blessed with her voice~
12/15/2009 21:16:07,一毛*,MIKU！！！
12/15/2009 21:16:23,DO EEET,YESH
12/15/2009 21:16:50,岡田直樹
12/15/2009 21:17:02,khar,"Miku, continue, to Venus and all of the universe! Be a DIVA."
12/15/2009 21:17:07,poi,宇宙のロマンですね。頑張ってください。
12/15/2009 21:17:17,osa_yazak,miku fighting! i wanna listen your music.
12/15/2009 21:17:20,ヒャダルコ
12/15/2009 21:18:10,kawa,未来の人類が太陽系を超えて広がっていきますように
12/15/2009 21:18:51,bubble,"please send her to the moon, go miku1"
12/15/2009 21:20:10,ぞでぃ,初音ミクの歌声は銀河一
12/15/2009 21:21:22,ofir
12/15/2009 21:22:01,Rose Lloyd
12/15/2009 21:22:09,TheFuzzy,Spread your wings and fly! Miku and VOCALOIDs forever! :3
12/15/2009 21:22:23,Rosiels Fall
12/15/2009 21:22:32,Daniel Smudde
12/15/2009 21:23:08,GAN,金星まで夢を持って行きましょう！
12/15/2009 21:23:53,musasi,翔べ、あかつき
12/15/2009 21:24:04,すがめ,宇宙開発が皆に魅力的でありますように！
12/15/2009 21:24:17,すめ,ミクさん宇宙へ！
12/15/2009 21:25:46,秀華,みんなの希望とミクを乗せて、飛べ！　あかつき！
12/15/2009 21:25:52,pomse,/t@n を載せればあかつきも安泰!
12/15/2009 21:26:21,kirov,how's venus faring?
12/15/2009 21:26:41,わいちぃ,夢のコラボだ！
12/15/2009 21:26:56,だいすけP,ミクさんあかつきさん、全宇宙をみっくみくにしてあげなさい！
12/15/2009 21:27:09,khallody
12/15/2009 21:27:43,空駆麦,とんでっけー！
12/15/2009 21:27:51,yeyshonan,名前、あかつきミクで～す♪＼(^o^)／
12/15/2009 21:28:02,khallody
12/15/2009 21:28:13,むらゆ,宇宙の果てまでみっくみく！
12/15/2009 21:28:50,Lester
12/15/2009 21:28:57,伝心月叟
12/15/2009 21:29:20,knightv,初音未來抵達金星成功
12/15/2009 21:29:41,めりけん,期待しています。
12/15/2009 21:30:03,den,「DIVA，VENUSへ行く。」の巻
12/15/2009 21:30:40,ヴァレリウス,宇宙にみっくみく！
12/15/2009 21:30:40,涼宮禁衛軍侍衛長! ,我愛初音未來!!
12/15/2009 21:30:59,Rin,Cool! Bon voyage Miku~
12/15/2009 21:31:25,なっつん,待っていてください。必ず行きますから・・・
12/15/2009 21:31:46,Namie-kun,MIKU CAN DO ANYTHING.
12/15/2009 21:32:18,空気,この興味深い試みの成功を願っています
12/15/2009 21:33:31,yuki,もろさんのためにｗｗ
12/15/2009 21:33:51,つー君,あかつき＆ミク　科学の限界を超えて頑張れ♪
12/15/2009 21:34:15,伊東　晃
12/15/2009 21:35:22,gal,宇宙に羽ばたけ！あかつき探査もがんばってください！
12/15/2009 21:35:22,セグ,頑張れあかつき!　応援してます
12/15/2009 21:35:39,楠木あおい,「あかつき」のミッションの成功と更なるミクの発展をお祈りします。
12/15/2009 21:37:49,fudo345,宇宙へはばたけ!初音ミク&あかつき
12/15/2009 21:37:51,kotowo,あちらによろしくお伝え下さいませ。
12/15/2009 21:38:09,五十鈴　竜二,果てなき夢を乗せたフロンティアへ 
12/15/2009 21:38:35,HBV-05,はやぶさに負けない探査機になりますように
12/15/2009 21:38:38,reload_,金星探査・・・成功を祈ります。
12/15/2009 21:40:16,SUI,できる！
12/15/2009 21:40:54,liraru,"do your best, miku!"
12/15/2009 21:41:18,lain,痛宇宙機よ、宙を駆けろ
12/15/2009 21:41:29,may,頑張れ科学技術
12/15/2009 21:41:35,Hiroshi
12/15/2009 21:41:55,モッツォッツォ鈴木,がんばれー
12/15/2009 21:42:15,aimino
12/15/2009 21:43:04,jun300,宇宙の歌姫をあかつきに
12/15/2009 21:43:19,Zero,みくみくにしてあげる♪
12/15/2009 21:44:32,おにぃ,壮大だｗ初音ミク頑張れ！
12/15/2009 21:45:01,なちゅらん,ミクは宇宙へっ！「あかつき」にのって・・・！応援してます！！
12/15/2009 21:45:30,十郎
12/15/2009 21:46:54,きむにゃん,宇宙への第一歩！！
12/15/2009 21:47:27,貝吹　太志,Miku for the future
12/15/2009 21:48:39,えみ,宇宙にはばたけミク－！
12/15/2009 21:49:08,阿霍,smiling together
12/15/2009 21:49:48,食P,金星探査がんばです！！！！
12/15/2009 21:50:41,ぐら,がんばって！
12/15/2009 21:50:49,イタチゴ,いけええええええ、みく！！
12/15/2009 21:52:57,jp
12/15/2009 21:52:59,うっち,歌姫を載せたあかつきの成功を祈ります。
12/15/2009 21:53:33,中微小,Miku fly！
12/15/2009 21:54:06,だいち！,おもしろい。
12/15/2009 21:55:03,Ronja-Cathrine
12/15/2009 21:55:04,成田　剛,応援しています!
12/15/2009 21:55:08,momoko,good luck
12/15/2009 21:55:14,Albert,GO! GO! GO!
12/15/2009 21:55:16,zuo3トン2310,ミクも破暁もがんばれ！
12/15/2009 21:55:17,ホロ
12/15/2009 21:55:24,yuu,初音ミク大好きです！もちろんあかつきも応援してます！
12/15/2009 21:55:54,MIKAGE,MIKU IS NICE !
12/15/2009 21:56:35,才谷　梅,初音、あかつきに乗る！（ﾟ∀ﾟ）ｲｲﾈ！
12/15/2009 21:56:54,a04a905e,ノリに乗ってみるぜミク中じゃないけどｗ
12/15/2009 21:57:19,ことえり,数百秒先の未来へ
12/15/2009 21:57:30,taka,過酷な環境だけど、ミクの歌聞いて頑張って
12/15/2009 21:57:49,てんぽいんと
12/15/2009 21:58:17,isigaki,宇宙にいるミクを見れるのが楽しみです
12/15/2009 21:58:58,maru,無限遠点へ　高速の飛行は続く!
12/15/2009 21:59:20,yukke,頑張って来い!!!ミクとあかつき!!
12/15/2009 21:59:40,mikuseiko
12/15/2009 21:59:57,"A,CK"
12/15/2009 22:01:31,１９７０９８徳江仁,遠い貴方へ、これが日本でした。
12/15/2009 22:01:55,思,金星で歌えればいいな！
12/15/2009 22:02:53,梅御籤,届け！金星へ！
12/15/2009 22:02:59,"Salavin, Gem Sheldrake","Hahah this seems like fun, lets head to Venus!"
12/15/2009 22:03:06,sss,jaxaがんばれ！！
12/15/2009 22:04:21,YS,無限の彼方にさぁいこう！
12/15/2009 22:05:00,にしやん@ことだま,あかつきもミクも頑張れ！
12/15/2009 22:05:06,100kw2,頑張れ
12/15/2009 22:05:19,雷鳴,みく可愛いよみく
12/15/2009 22:05:25,切身魚,宇宙の隣人、金星の探索がんばってください。
12/15/2009 22:05:49,andecy,しょ～がねぇなぁ～・・・がんばあかつき！
12/15/2009 22:05:52,AK,"Touch the stars, Miku！ ☆"
12/15/2009 22:07:02,白あぷ,あかつきと一緒に宇宙へ
12/15/2009 22:07:06,エレツー,あかつきがんばれええええええ
12/15/2009 22:08:44,saxblue_odyssey,Jubilo Iwata supports you.
12/15/2009 22:09:46,めてお,未知の世界に挑めミク（未来）！
12/15/2009 22:12:29,banjun
12/15/2009 22:13:56,かちゅ,金星探査にミク。 よく分かんないけど、応援したくなりました。
12/15/2009 22:15:07,Dragyn Raken,HATSUNE MIKU IS GODDESS OF MUSIC AND VOCAL
12/15/2009 22:16:26,"MAIJIMA, Tatsuhiro",Go! to Venus. by Akatsuki. GJ JAXA!
12/15/2009 22:16:57,三毛公爵
12/15/2009 22:17:10,negorah,とりあえず頑張れ！
12/15/2009 22:17:52,Sora,"Fly to Venus, Miku!"
12/15/2009 22:18:01,Yockn,JAXA&MIKU　日本の未来へ希望ｦ!!
12/15/2009 22:18:04,hiya
12/15/2009 22:18:49,GOAN,ペロペロしまくる！
12/15/2009 22:19:11,"Different ""LASTLIVE""",FIRSTLIVE-Miku's never ending story-
12/15/2009 22:20:08,元日P,ミク、あかつきに乗り、輝く世界へ！
12/15/2009 22:20:08,bblood,I like akatsuki
12/15/2009 22:20:16,kei ichimura,ミッションの成功を祈ります！！
12/15/2009 22:20:25,牧師α,あかつきさんミクさん金星探査頑張って下さ
12/15/2009 22:20:26,星くず彼方に,どっちもがんばれー
12/15/2009 22:20:54,KENSAITO,すごいなぁ、この企画。
12/15/2009 22:21:24,青色羊,金星人に会ったらよろしくと伝えておくれ。
12/15/2009 22:21:32,AKT,MIKUMIKU~~~!!!!
12/15/2009 22:21:33,かたほとり,ミクもリンもかわいい！
12/15/2009 22:21:45,千鈴音
12/15/2009 22:22:27,oscar li,YES!
12/15/2009 22:22:36,Yu,ミッション達成できますように
12/15/2009 22:23:12,renchan,Go Miku!
12/15/2009 22:23:22,Paula,Paula! Let's send Miku to the Venus!
12/15/2009 22:24:51,ＯＺ,この盛り上げ方、良い考えです。応援します
12/15/2009 22:24:53,ばろん,ミクもあかつきも金星まで行っけー！
12/15/2009 22:26:04,collinson,母の病気が治りますように!
12/15/2009 22:26:05,うー,金星までの無事を祈ります
12/15/2009 22:26:25,小麥,みんな！抱きしめて！銀河の果てまで！
12/15/2009 22:26:33,鉈仔,金星もみくみくにしてあげる【してやんよー♪】
12/15/2009 22:27:33,Rato,あかつき頑張れ。応援してます。
12/15/2009 22:27:48,passifl75,そして伝説へ…
12/15/2009 22:28:43,稲敷常州,あかつきとミクに幸あれ！
12/15/2009 22:29:06,sorano,届け！地球人の想い。
12/15/2009 22:30:28,千秋
12/15/2009 22:31:42,えーじゅん
12/15/2009 22:31:45,アロハ,あかつきが無事に金星にたどり着く事を願います。
12/15/2009 22:32:29,eapcy
12/15/2009 22:32:33,黒心,よく分からんが頑張れ！
12/15/2009 22:32:50,masa-kun,あかつき　がんばれ！
12/15/2009 22:33:15,naff＠十三夜
12/15/2009 22:34:03,tie,未知の世界を見せて下さい。
12/15/2009 22:34:29,y..,これから明星を見るのが楽しみです。
12/15/2009 22:34:32,エヌヴィー,がんばれー。
12/15/2009 22:36:21,ys,暁無事打上祈
12/15/2009 22:36:46,chack46
12/15/2009 22:37:07,mokemoke,JAXAスゲー　ﾐｯｼｮﾝ成功祈願♪
12/15/2009 22:37:43,あかでみー,ミク、ついに宇宙か・・・
12/15/2009 22:38:06,tsukachan
12/15/2009 22:38:30,sasa,ミクを通して色々なことを共有ことができるといいですネ。
12/15/2009 22:39:10,Bomchobily,Good Luck!
12/15/2009 22:40:07,流木柳
12/15/2009 22:41:44,みなみ,宇宙に羽ばたけミク＆あかつき!!
12/15/2009 22:42:15,幻影
12/15/2009 22:43:42,mt32,技術部がんばれー
12/15/2009 22:43:54,しなもん,一緒に行きたかった・・・（笑）
12/15/2009 22:45:32,tomato2006,ミクはワールドスター~!!　期待してます！
12/15/2009 22:46:27,まさやん
12/15/2009 22:47:29,愛,支援
12/15/2009 22:47:45,ろくさん,無事金星まで行くといいね
12/15/2009 22:48:26,kou,飛べあかつき、金星へ。希望を乗せて。
12/15/2009 22:48:52,Ducky,"Have fun on Venus Miku :D (Bring sunscreen, I hear it's hot up there)"
12/15/2009 22:48:59,Clara Choi,ミクちゃん、I love you!!
12/15/2009 22:49:32,とりとり
12/15/2009 22:49:39,Ajigohan256pai,金星をみっくみくにしてあげる
12/15/2009 22:50:46,暇人,ってか今何人目なの？？
12/15/2009 22:50:56,RobinKon
12/15/2009 22:52:21,藤野一宏,「楽しい♪」が推進力になる時代に向けて！
12/15/2009 22:53:39,fffighter
12/15/2009 22:53:43,Mari Nugent,"music knoes  no bonds,  not even space ones."
12/15/2009 22:54:16,catsunon,未来のためにがんばれ！
12/15/2009 22:54:17,おぐらふ若野,Bar「悪の巣」より支援！！
12/15/2009 22:56:04,arc_sawano,ミクとあかつきが金星に辿り着けますように
12/15/2009 22:56:44,紀伯駿,Go!
12/15/2009 22:57:41,asataka,あかつきがんばれ！JAXAがんばれ！
12/15/2009 22:58:19,kentoro,ミク＆あかつき応援します！
12/15/2009 22:58:48,うぃるるぅ,あかつきさんがんがれ！
12/15/2009 23:00:00,Ben Clapp,"Billions of stars shined throughout the universe, but Miku outshined them all."
12/15/2009 23:00:02,mahika,ネットのヴィーナスとともに飛び出せ！
12/15/2009 23:00:31,r259,支援しますよ～
12/15/2009 23:00:32,八刺秋巳,金星で何か面白いものが見付かるといいなー
12/15/2009 23:01:08,ヒスロイ,ミクを宇宙へ！あかつき頑張れ！
12/15/2009 23:01:26,pata1207
12/15/2009 23:02:02,Taka,がんばれー
12/15/2009 23:02:35,Arctic,初音ミク最高！！
12/15/2009 23:03:12,テト,がんばれあかつき！
12/15/2009 23:03:14,kikai,あかつきと日本の科学技術を応援します！
12/15/2009 23:03:47,Rayce Clapp,行け、　ミク！！！
12/15/2009 23:04:04,gun
12/15/2009 23:04:24,蘇俊宏
12/15/2009 23:04:52,シグナム,イエーイ
12/15/2009 23:05:15,野菜生活。,やーーーふーーーー
12/15/2009 23:05:19,shota84,金星行きたいお
12/15/2009 23:05:20,ノーマッド,私は飛びます
12/15/2009 23:05:20,きちくてあｗ,金星でもカッティングシート作るぞ！！
12/15/2009 23:05:23,seirei,The voice of Miku will reach the stars!
12/15/2009 23:05:28,野菜生活。,やーーーふーーーー
12/15/2009 23:05:28,はとやまゆきお,みんす
12/15/2009 23:05:36,tatsuya,生きてるううううう
12/15/2009 23:05:40,N.T,レッチリLOVE
12/15/2009 23:05:49,しょーはらじゅん,☆わふー☆
12/15/2009 23:05:52,NiTA,ファイト！
12/15/2009 23:05:52,亡命人その12,ヨウジョ！ヨウジョ！(＃*´д`*)ﾊｧﾊｧ
12/15/2009 23:06:00,Huey,人気生主になりますように
12/15/2009 23:06:03,ぐー,ウホッ
12/15/2009 23:06:07,こうづきあやと,楽しみにしてます！
12/15/2009 23:06:18,Ichigo_m,Whoot Whoot~ Go Miku!
12/15/2009 23:06:21,はなみずき,寝台特急「あかつき」に乗りたかったぜ
12/15/2009 23:06:22,RITCHIE,Akatsuki×Miku
12/15/2009 23:06:36,なおくん,金星へとんでけぇぇぇ！
12/15/2009 23:06:37,ペルチョッピ,宇宙の真理がしりたい！！！
12/15/2009 23:06:42,鳥居みゆっき,あかつきで今後の技術発展を望みます！
12/15/2009 23:06:45,ユウキ,いーちゃん★しゃお
12/15/2009 23:06:49,ごはんの人,ミク大好き！！この愛情、金星に届け！！
12/15/2009 23:06:54,tag,無事を祈ってます
12/15/2009 23:06:55,斎藤晃,金星行きたい
12/15/2009 23:07:05,ホリサン,あかつきとミクのコラボ実現してくれぃ！
12/15/2009 23:07:10,CHLin,gogo miku !
12/15/2009 23:07:44,鯰,飛んでけー
12/15/2009 23:08:24,くまごろう,(^ω^)
12/15/2009 23:08:44,toshiyuki suna,我らがミク！あかつき！金星でもむてきだぜｂ
12/15/2009 23:10:43,Jenny
12/15/2009 23:11:18,荒井英輔,金星もみっくみくにしちゃえ〜
12/15/2009 23:11:53,shichiri,いってらっしゃい！
12/15/2009 23:12:16,sate,小さな部屋の私を遥か金星に……
12/15/2009 23:12:21,マキノ,ミクさん日本のみんなに変わって、金星しっかり見てきてください！
